Fl‰che;BaumNr;Gattung;Art;Sorte;NameDeutsch;Hˆhe;Schirmdurchmesser;Stammumfang;Typ;XPos;YPos
479;1;Betula;pendula;;Sand-Birke Weiﬂ-Birke;12;7;8;L;70505;352224
488;1;Quercus;robur;.;Stieleiche;12;11;100;L;70544;352311
456;3;Acer;;;Ahorn;7;6;57;L;74789;345346
456;4;Acer;;;Ahorn;8;6;65;L;74797;345343
460;9;Picea;abies;;Gemeine Fichte;10;4;63;N;74220;345397
460;12;Betula;pendula;;Sand-Birke Weiﬂ-Birke;28;8;140;L;74235;345378
460;25;Tilia;cordata;;Winterlinde;14;8;135;L;74276;345308
460;28;Malus;Zierform;.;Zierapfel;7;7;130;L;74286;345292
460;29;Betula;pendula;;Sand-Birke Weiﬂ-Birke;18;7;125;L;74282;345288
460;55;Pinus;nigra;nigra;Schwarzkiefer;20;10;145;N;74278;345258
460;67;Sorbus;aucuparia;.;Eberesche;9;3;80;L;74208;345341
820;12;Tilia;cordata;;Winterlinde;8;10;120;L;71112;348768
820;14;Tilia;cordata;;Winterlinde;10;7;170;L;71143;348769
820;15;Tilia;cordata;;Winterlinde;12;5;190;L;71158;348770
459;005a;Fagus;sylvatica;Pendula;H‰nge-Buche;17;8;140;L;74323;345908
682;002a;Picea;omorika;;Serbische Fichte;12;3;65;N;71256;354441
370;4;Prunus;cerasifera;Nigra;Blut-Pflaume;3;1;21;L;71473;351926
245;6;Alnus;glutinosa;;Schwarzerle;20;7;120;L;73280;346495
245;8;Salix;alba;;Siberweide;22;11;1;L;73303;346511
707;33;Betula;;;Birke;15;6;120;L;72178;350055
707;42;Sophora;japonica;;Japanischer-Schnurbaum;10;4;75;L;72124;350097
747;2;Quercus;robur;.;Stieleiche;13;8;113;L;72558;350208
747;3;Quercus;robur;.;Stieleiche;13;8;118;L;72518;350209
1161;26;Juglans;regia;.;Walnuﬂ;12;3;70;L;69379;350111
1161;29;Alnus;glutinosa;;Schwarzerle;20;4;40;L;69363;350122
702;11;Betula;pendula;;Sand-Birke Weiﬂ-Birke;16;12;320;L;70813;351840
702;12;Betula;pendula;;Sand-Birke Weiﬂ-Birke;14;12;310;L;70819;351839
702;13;Tilia;cordata;;Winterlinde;12;10;182;L;70802;351833
702;14;Tilia;cordata;;Winterlinde;10;7;155;L;70809;351832
702;15;Tilia;cordata;;Winterlinde;10;7;165;L;70819;351830
702;31;Platanus;;;Platane;8;8;120;L;70746;351840
702;32;Platanus;;;Platane;10;8;110;L;70705;351832
128;3;Betula;pendula;;Sand-Birke Weiﬂ-Birke;18;7;100;L;72612;352951
334;6;Carpinus;betulus;;Hainbuche;8;3;44;L;71790;351427
329;6;Tilia;cordata;;Winterlinde;10;7;90;L;71764;351906
792;6;Pinus;nigra;nigra;Schwarzkiefer;22;6;170;N;69846;351854
792;7;Pinus;nigra;nigra;Schwarzkiefer;24;7;140;N;69852;351854
792;8;Pinus;nigra;nigra;Schwarzkiefer;24;10;160;N;69864;351860
51;58;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;24;13;165;L;71750;352516
506;1;Tilia;platyphyllos;;Sommerlinde;12;10;240;L;69781;352005
506;2;Quercus;robur;.;Stieleiche;9;6;70;L;69790;351989
506;24;Quercus;robur;.;Stieleiche;10;8;75;L;70208;351985
934;133a;Acer;;;Ahorn;7;1;20;L;76354;346971
934;134a;Betula;;;Birke;7;2;25;L;76340;346972
511;2;Betula;pendula;;Sand-Birke Weiﬂ-Birke;14;5;60;L;69849;351923
511;3;Betula;utilis;.;Himalajabirke;5;3;20;L;69853;351902
511;4;Betula;pendula;;Sand-Birke Weiﬂ-Birke;12;5;50;L;69852;351894
511;5;Betula;pendula;;Sand-Birke Weiﬂ-Birke;10;5;50;L;69848;351882
500;17;Paulownia;tomentosa;.;Blauglockenbaum;5;2;20;L;70337;351973
468;3;Cornus;sanguinea;.;Roter Hartriegel;8;6;55;L;70262;352159
91;2;Fraxinus;excelsior;;Gemeine Esche;20;14;61;L;72670;353055
91;5;Aesculus;hippocastanum;;Roﬂkastanie;22;14;40;L;72672;353082
91;10;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;20;16;20;L;72663;353131
51;60;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;23;12;139;L;71753;352479
593;18;Fagus;sylvatica;.;Rotbuche;7;3;20;L;71280;353875
108;4;Calocedrus;decurrens;.;Weihrauchzededer;1;60;3;N;72662;353336
108;5;Calocedrus;decurrens;.;Weihrauchzededer;1;50;10;N;72667;353321
108;6;Calocedrus;decurrens;.;Weihrauchzededer;1;80;5;N;72672;353304
498;7;Tilia;cordata;;Winterlinde;7;5;55;L;69664;351899
498;8;Tilia;cordata;;Winterlinde;8;5;40;L;69654;351895
489;66;Pinus;sylvestris;;Gemeine Kiefer Fˆhre;18;8;145;N;69719;352005
489;67;Pinus;sylvestris;;Gemeine Kiefer Fˆhre;15;8;120;N;69724;352006
489;68;Acer;campestre;;Feldahorn;7;6;65;L;69731;352005
37;47;Tilia;cordata;;Winterlinde;10;3;67;L;70048;351256
512;2;Pinus;nigra;nigra;Schwarzkiefer;10;8;130;N;69843;352019
512;3;Prunus;serrula;;Tibetkirsche - weiﬂ;10;12;200;L;69864;352018
513;2;Fagus;sylvatica;.;Rotbuche;18;10;170;L;70393;352080
513;3;Tilia;cordata;;Winterlinde;18;8;120;L;70391;352071
513;10;Picea;omorika;;Serbische Fichte;10;4;1;N;70400;352082
513;11;Picea;omorika;;Serbische Fichte;10;3;55;N;70397;352086
513;12;Picea;omorika;;Serbische Fichte;14;5;80;N;70401;352084
513;13;Picea;omorika;;Serbische Fichte;10;5;85;N;70402;352087
513;14;Populus;tremula;;Zitterpappel (Espe);9;8;90;L;70441;352050
513;15;Populus;tremula;;Zitterpappel (Espe);10;4;110;L;70446;352046
513;16;Picea;omorika;;Serbische Fichte;12;4;120;N;70447;352043
513;18;Populus;;;Pappel;11;2;160;L;70464;352031
515;1;Prunus;avium;;Vogelkirsche;13;12;220;L;68579;352524
515;2;Quercus;robur;Fastigiater;S‰ulen Eiche;8;2;40;L;68554;352513
827;1;Robinie;pseudoacacia;Umbraculifera;Kugel - Robinie;5;5;60;L;70247;352239
827;3;Tilia;;;Linde;6;5;50;L;70259;352229
827;4;Tilia;;;Linde;5;4;40;L;70274;352237
827;5;Tilia;;;Linde;16;13;220;L;70278;352238
827;7;Tilia;;;Linde;22;10;280;L;70283;352252
609;27;Acer;;;Ahorn;7;10;70;L;70869;354103
143;11;Picea;abies;;Gemeine Fichte;8;3;50;N;70345;348064
143;12;Picea;abies;;Gemeine Fichte;8;3;50;N;70346;348063
143;13;Picea;abies;;Gemeine Fichte;8;3;50;N;70346;348062
143;14;Picea;abies;;Gemeine Fichte;8;3;50;N;70347;348061
143;15;Picea;abies;;Gemeine Fichte;8;3;50;N;70348;348060
143;16;Picea;abies;;Gemeine Fichte;8;3;50;N;70348;348059
143;17;Picea;abies;;Gemeine Fichte;8;3;50;N;70349;348058
143;18;Picea;abies;;Gemeine Fichte;8;3;50;N;70349;348057
143;19;Picea;abies;;Gemeine Fichte;8;3;50;N;70341;348071
51;61;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;23;13;145;L;71754;352469
316;2;Corylus;colurna;;Baumhasel;12;8;90;L;71407;351793
316;10;Corylus;colurna;;Baumhasel;12;6;90;L;71354;351772
316;11;Corylus;colurna;;Baumhasel;12;6;90;L;71348;351769
316;12;Corylus;colurna;;Baumhasel;12;8;90;L;71340;351766
371;20;Fargus;sylvatica;Purpurea;Blutbuche;20;7;120;L;71486;351676
371;21;Fargus;sylvatica;Purpurea;Blutbuche;20;7;120;L;71484;351676
792;12;Betula;pendula;;Sand-Birke Weiﬂ-Birke;22;11;150;L;69902;351875
792;39;Picea;;;Fichte;26;8;170;N;70045;351925
333;96;Betula;pendula;;Sand-Birke Weiﬂ-Birke;10;7;75;L;73041;351477
692;1;Tilia;cordata;;Winterlinde;16;12;220;L;70975;355063
497;6;Tilia;cordata;;Winterlinde;5;4;100;L;69922;351984
504;1;Tilia;cordata;;Winterlinde;5;6;160;L;70153;352022
500;10;Quercus;robur;.;Stieleiche;10;7;70;L;70097;351875
500;11;Quercus;.;.;Eiche;9;6;65;L;70104;351877
934;019a;Fraxinus;;;Esche;6;1;30;L;76424;346900
934;020a;Fraxinus;;;Esche;6;1;31;L;76418;346890
934;021a;Fraxinus;;;Esche;7;2;36;L;76411;346881
934;022a;Acer;;;Ahorn;5;1;20;L;76464;346919
377;20;Picea;omorika;;Serbische Fichte;17;3;66;N;71897;352397
934;072a;Robinia;;;Robinie;5;2;20;L;76295;346760
934;073a;Alnus;;;Erle;6;1;15;L;76289;346759
377;21;Malus;;;Apfel;5;5;70;L;71899;352404
91;7;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;16;12;68;L;72674;353110
91;8;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;15;9;60;L;72671;353114
91;9;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;20;12;80;L;72666;353124
91;11;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;20;17;30;L;72658;353139
91;12;Ailanthus;altissima;;Gˆtterbaum;18;12;100;L;72628;353121
91;13;Cercidiphyllum;japonicum;.;Japanischer Katsurabaum;13;7;100;L;72623;353120
520;4;Picea;;;Fichte;14;8;117;N;69573;353304
623;098a;Cedrus;atlantica;Glauca;Blaunadelige Atlas Zeder;2;2;10;N;71955;355598
623;025a;Pinus;wallichiana;;Tr‰nen Kiefer;2;2;17;N;71938;355668
51;79;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;21;12;150;L;71791;352341
92;003a;Acer;platanoides;;Spitzahorn;20;10;92;L;72565;353096
108;2;Calocedrus;decurrens;.;Weihrauchzededer;1;50;3;N;72655;353360
108;3;Calocedrus;decurrens;.;Weihrauchzededer;1;80;3;N;72657;353354
143;2;Picea;abies;;Gemeine Fichte;8;3;50;N;70341;348073
143;3;Picea;abies;;Gemeine Fichte;8;3;50;N;70341;348072
143;5;Picea;abies;;Gemeine Fichte;8;3;50;N;70342;348070
143;6;Picea;abies;;Gemeine Fichte;8;3;50;N;70343;348069
143;7;Picea;abies;;Gemeine Fichte;8;3;50;N;70343;348068
143;24;Picea;abies;;Gemeine Fichte;8;3;50;N;70336;348079
143;25;Picea;abies;;Gemeine Fichte;8;3;50;N;70334;348081
143;26;Picea;abies;;Gemeine Fichte;8;3;50;N;70333;348083
498;4;Tilia;cordata;;Winterlinde;7;4;40;L;69721;351912
498;5;Tilia;cordata;;Winterlinde;7;5;40;L;69693;351906
498;6;Tilia;cordata;;Winterlinde;7;5;30;L;69674;351901
474;1;Betula;pendula;;Sand-Birke Weiﬂ-Birke;14;10;90;L;70308;351946
474;2;Cercidiphyllum;japonicum;.;Japanischer Katsurabaum;8;8;1;L;70311;351942
477;1;Prunus;;;Kirsche;9;8;140;L;70079;352141
477;2;Quercus;cerris;.;Zerr-Eiche;13;12;170;L;70093;352158
489;20;Tilia;cordata;;Winterlinde;24;22;240;L;69375;351922
489;21;Tilia;cordata;;Winterlinde;20;11;150;L;69371;351910
489;23;Tilia;cordata;;Winterlinde;22;10;150;L;69366;351886
489;25;Pinus;nigra;nigra;Schwarzkiefer;20;9;170;N;69340;351831
489;51;Tilia;;;Linde;15;10;160;L;69471;351989
488;3;Betula;pendula;;Sand-Birke Weiﬂ-Birke;8;5;30;L;70542;352352
488;4;Betula;pendula;;Sand-Birke Weiﬂ-Birke;15;5;50;L;70542;352355
512;4;Fraxinus;excelsior;;Gemeine Esche;12;11;180;L;69904;352038
512;5;Tilia;platyphyllos;;Sommerlinde;10;6;70;L;69908;352038
512;6;Acer;pseudoplatanus;;Bergahorn;12;7;90;L;69914;352045
513;1;Fagus;sylvatica;.;Rotbuche;16;9;1;L;70390;352077
513;4;Tilia;cordata;;Winterlinde;17;8;100;L;70404;352071
513;5;Fagus;sylvatica;.;Rotbuche;20;14;1;L;70411;352069
513;6;Ginkgo;biloba;;Ginkgo;17;10;250;L;70417;352058
143;27;Picea;abies;;Gemeine Fichte;8;3;50;N;70331;348086
143;28;Picea;abies;;Gemeine Fichte;8;3;50;N;70330;348089
316;3;Corylus;colurna;;Baumhasel;12;8;90;L;71400;351790
316;4;Corylus;colurna;;Baumhasel;9;8;90;L;71393;351788
316;15;Betula;pendula;;Sand-Birke Weiﬂ-Birke;4;1;30;L;71328;351852
316;16;Betula;pendula;;Sand-Birke Weiﬂ-Birke;4;1;30;L;71329;351853
316;22;Robinia;pseudoacacia;;Robinie;12;6;75;L;71397;351853
316;23;Robinia;pseudoacacia;;Robinie;12;8;80;L;71399;351847
467;9;Robinia;pseudoacacia;;Robinie;16;9;60;L;70324;352161
490;3;Quercus;rubra;.;Roteiche;7;6;80;L;69309;351514
490;6;Quercus;rubra;.;Roteiche;12;10;110;L;69320;351494
490;7;Quercus;rubra;.;Roteiche;8;10;75;L;69327;351496
490;13;Quercus;rubra;.;Roteiche;7;4;25;L;69362;351526
490;14;Quercus;rubra;.;Roteiche;8;2;30;L;69363;351534
490;17;Quercus;.;.;Eiche;6;1;20;L;69346;351546
490;18;Quercus;rubra;.;Roteiche;6;2;25;L;69340;351544
490;19;Quercus;.;.;Eiche;7;3;30;L;69350;351522
490;20;Quercus;.;.;Eiche;6;2;25;L;69344;351520
490;21;Quercus;.;.;Eiche;5;3;25;L;69330;351515
491;6;Betula;pendula;;Sand-Birke Weiﬂ-Birke;15;6;80;L;69378;351557
491;8;Betula;pendula;;Sand-Birke Weiﬂ-Birke;14;5;100;L;69383;351558
492;2;Tilia;cordata;;Winterlinde;15;10;130;L;69333;351702
492;3;Tilia;cordata;;Winterlinde;15;9;120;L;69334;351698
492;4;Tilia;cordata;;Winterlinde;17;11;160;L;69335;351693
1100;109;Ulmus;elegantissima;.;Kleinbl‰ttrige Ulme;10;30;25;L;69994;351281
333;97;Acer;campestre;;Feldahorn;12;10;130;L;73041;351482
333;109;Quercus;robur;.;Stieleiche;20;8;150;L;73018;351529
333;111;Pinus;nigra;austriaca;÷sterreichische Schwarz-Kiefer;10;3;60;N;73016;351522
333;110;Pinus;nigra;austriaca;÷sterreichische Schwarz-Kiefer;10;2;60;N;73014;351524
1100;123;salix;babylonica;.;Babilonische Trauer Weide;25;30;100;L;70016;351252
333;112;Pinus;nigra;austriaca;÷sterreichische Schwarz-Kiefer;10;3;90;N;73008;351526
1100;126;Alnus;incana;;Grauerle;15;15;70;L;70001;351248
426;45;Quercus;.;.;Eiche;15;13;140;L;71515;346406
500;7;Quercus;.;.;Eiche;5;3;25;L;70014;351850
500;8;Quercus;.;.;Eiche;6;4;30;L;70023;351853
500;9;Quercus;robur;.;Stieleiche;10;10;90;L;70089;351872
831;1;Robinia;pseudoacacia;;Robinie;7;3;40;L;71246;346140
824;206;Robinia;;;Robinie;6;3;74;L;76342;347404
824;207;Robinia;;;Robinie;6;3;48;L;76320;347423
824;208;Quercus;.;.;Eiche;5;1;14;L;76308;347434
477;4;Betula;pendula;;Sand-Birke Weiﬂ-Birke;15;6;140;L;70105;352166
489;1;Tilia;cordata;;Winterlinde;22;13;160;L;69720;351999
489;9;Tilia;cordata;;Winterlinde;22;11;240;L;69481;352007
489;10;Tilia;cordata;;Winterlinde;20;12;150;L;69470;352001
489;11;Tilia;cordata;;Winterlinde;24;20;240;L;69459;351995
489;12;Tilia;cordata;;Winterlinde;18;8;115;L;69449;351988
824;209;Quercus;.;.;Eiche;4;1;23;L;76308;347444
350;28;Betula;;;Birke;17;7;81;L;71918;351552
316;8;Corylus;colurna;;Baumhasel;9;6;75;L;71367;351777
316;9;Corylus;colurna;;Baumhasel;12;6;95;L;71360;351774
316;29;Robinia;pseudoacacia;;Robinie;12;7;75;L;71415;351806
807;1;Carpinus;betulus;Fastigiata;S‰ulen-Hainbuche;7;2;35;L;71241;346162
692;2;Tilia;cordata;;Winterlinde;15;6;150;L;70987;355058
689;2;Betula;pendula;;Sand-Birke Weiﬂ-Birke;15;4;80;L;70670;355154
689;3;Betula;pendula;;Sand-Birke Weiﬂ-Birke;15;7;160;L;70665;355156
467;467;Acer;campestre;;Feldahorn;15;10;125;L;70340;352135
1100;103;Chamaecyparis;;;Scheinzypresse;25;10;50;N;70005;351283
333;78;Gleditsia;triacanthos;;Christusdorn;12;8;90;L;72899;351512
333;89;Fagus;sylvatica;.;Rotbuche;15;10;120;L;73051;351459
333;90;Fagus;sylvatica;.;Rotbuche;15;12;150;L;73044;351463
333;91;Prunus;padus;;Traubenkirsche;12;6;75;L;73048;351463
333;92;Prunus;padus;.;Traubenkirsche;12;1;1;L;73049;351468
725;9;Ailanthus;altissima;;Gˆtterbaum;5;2;90;L;71741;351224
333;93;Picea;pungens;.;Stechfichte;10;4;75;N;73044;351467
1100;108;Chamaecyparis;;;Scheinzypresse;20;10;50;N;69998;351281
333;95;Betula;pendula;;Sand-Birke Weiﬂ-Birke;15;10;90;L;73044;351476
333;146;Carpinus;betulus;;Hainbuche;12;6;75;L;73000;351592
333;147;Fagus;sylvatica;.;Rotbuche;15;10;210;L;72997;351594
1100;111;Cladrastis;.;.;Gelbholz;15;10;45;L;69953;351289
1100;165;Ginkgo;biloba;;Ginkgo;46;20;150;L;69995;351348
333;205;Carpinus;betulus;;Hainbuche;10;8;180;L;73051;351434
1100;184;Betula;;;Birke;35;20;200;L;70039;351352
358;244;Sorbus;.;.;Sorbus Art nicht bestimmt;3;2;45;L;72920;351432
1100;188;Sorbus;aria;;Mehlbeere;10;5;30;L;70024;351361
245;31;Tilia;cordata;;Winterlinde;26;13;205;L;73331;346434
1100;191;Carpinus;betulus;;Hainbuche;10;7;20;L;70039;351367
245;27;Acer;platanoides;;Spitzahorn;20;9;112;L;73328;346439
245;26;Tilia;cordata;;Winterlinde;22;10;128;L;73330;346442
1100;192;Sorbus;aucuparia;.;Eberesche;25;10;90;L;70042;351367
245;45;Acer;platanoides;;Spitzahorn;19;13;140;L;73322;346447
245;44;Acer;platanoides;;Spitzahorn;22;14;190;L;73323;346450
1100;153;Metasequoia;glyptostroboides;;Chinesisches Rotholz;20;7;50;N;69962;351317
245;64;Acer;platanoides;;Spitzahorn;17;7;100;L;73386;346456
492;131;Tilia;cordata;;Winterlinde;18;10;130;L;69670;351020
492;132;Tilia;cordata;;Winterlinde;12;9;160;L;69676;351016
492;133;Tilia;cordata;;Winterlinde;20;12;130;L;69682;351013
492;134;Tilia;cordata;;Winterlinde;16;11;180;L;69689;351010
492;135;Tilia;cordata;;Winterlinde;20;11;140;L;69695;351008
492;136;Tilia;cordata;;Winterlinde;7;2;40;L;69702;351006
492;138;Tilia;cordata;;Winterlinde;15;9;160;L;69723;351002
492;141;Tilia;cordata;;Winterlinde;14;9;110;L;69743;351003
492;142;Tilia;cordata;;Winterlinde;16;10;120;L;69750;351004
807;2;Carpinus;betulus;Fastigiata;S‰ulen-Hainbuche;6;2;35;L;71291;346167
492;151;Betula;pendula;Tristis;H‰nge-Birke;4;6;60;L;69464;351365
492;152;Betula;pendula;Tristis;H‰nge-Birke;8;6;70;L;69436;351405
333;8;Betula;pendula;;Sand-Birke Weiﬂ-Birke;20;10;120;L;72959;351404
333;9;Betula;pendula;;Sand-Birke Weiﬂ-Birke;20;10;120;L;72961;351402
333;12;Betula;pendula;;Sand-Birke Weiﬂ-Birke;20;10;120;L;72993;351414
333;13;Betula;pendula;;Sand-Birke Weiﬂ-Birke;20;10;90;L;72996;351414
333;14;Prunus;Zierform;.;Zierkirsche;3;1;30;L;73001;351420
333;23;Betula;pendula;;Sand-Birke Weiﬂ-Birke;20;10;1;L;73033;351424
333;26;Quercus;robur;.;Stieleiche;25;16;300;L;73022;351491
333;28;Quercus;robur;.;Stieleiche;12;6;90;L;72995;351520
333;29;Quercus;robur;.;Stieleiche;12;10;90;L;72990;351514
333;34;Fagus;sylvatica;.;Rotbuche;12;10;120;L;72969;351517
333;35;Fagus;sylvatica;.;Rotbuche;12;10;150;L;72962;351518
333;36;Abies;alba;;Weiﬂtanne;10;3;60;N;72966;351522
333;38;Picea;abies;;Gemeine Fichte;12;3;75;N;72962;351527
333;39;Picea;abies;;Gemeine Fichte;1;1;1;N;72965;351532
333;40;Fagus;sylvatica;.;Rotbuche;12;1;1;L;72958;351531
333;41;Pinus;nigra;austriaca;÷sterreichische Schwarz-Kiefer;9;3;60;N;72957;351537
333;42;Pinus;nigra;austriaca;÷sterreichische Schwarz-Kiefer;9;1;1;N;72954;351542
245;163;Fraxinus;excelsior;;Gemeine Esche;11;5;93;L;73411;346422
512;1;Pinus;nigra;nigra;Schwarzkiefer;12;8;120;N;69844;352015
513;7;Tilia;cordata;;Winterlinde;19;8;90;L;70420;352064
316;5;Corylus;colurna;;Baumhasel;12;7;75;L;71387;351785
316;6;Corylus;colurna;;Baumhasel;9;6;75;L;71380;351782
316;7;Corylus;colurna;;Baumhasel;12;8;90;L;71374;351780
475;34;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;25;13;130;L;70670;352146
692;5;Tilia;cordata;;Winterlinde;16;7;210;L;70975;355045
692;6;Tilia;cordata;;Winterlinde;16;7;170;L;70974;355040
689;9;Betula;pendula;;Sand-Birke Weiﬂ-Birke;14;8;174;L;70604;355188
467;1;Acer;pseudoplatanus;;Bergahorn;17;17;250;L;70321;352139
467;2;Tilia;;;Linde;20;18;280;L;70328;352142
467;3;Fraxinus;excelsior;;Gemeine Esche;25;15;200;L;70334;352137
490;9;Quercus;rubra;.;Roteiche;8;11;110;L;69350;351505
51;35;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;24;13;221;L;71714;352721
333;122;Fagus;sylvatica;.;Rotbuche;15;9;215;L;73008;351552
333;121;Acer;campestre;;Feldahorn;12;1;1;L;73013;351551
333;141;Fagus;sylvatica;.;Rotbuche;15;12;120;L;73000;351587
333;140;Fagus;sylvatica;.;Rotbuche;15;12;210;L;72998;351585
1100;110;Cladrastis;.;.;Gelbholz;15;20;100;L;69952;351279
333;149;Quercus;robur;.;Stieleiche;15;8;150;L;72993;351596
333;150;Quercus;robur;.;Stieleiche;15;6;90;L;72989;351598
1100;112;Ginkgo;biloba;;Ginkgo;10;30;100;L;69959;351288
492;143;Tilia;cordata;;Winterlinde;12;11;115;L;69770;351011
492;144;Tilia;cordata;;Winterlinde;11;11;130;L;69776;351013
333;50;Picea;abies;;Gemeine Fichte;12;7;90;N;72953;351566
333;51;Juglans;regia;.;Walnuﬂ;10;10;120;L;72948;351574
333;54;Magnolia;;;Magnolie;6;2;30;L;72922;351553
333;55;Catalpa;bignonioides;;Trompetenbaum;10;1;1;L;72916;351547
53;1;Tilia;cordata;;Winterlinde;7;5;1;L;71165;352024
53;2;Tilia;cordata;;Winterlinde;7;5;1;L;71172;352026
53;3;Tilia;cordata;;Winterlinde;7;6;1;L;71179;352028
53;4;Tilia;cordata;;Winterlinde;1;1;1;L;71186;352030
53;6;Tilia;cordata;;Winterlinde;8;6;112;L;71199;352035
53;12;Tilia;cordata;;Winterlinde;7;5;126;L;71238;352046
53;17;Tilia;cordata;;Winterlinde;7;6;97;L;71273;352058
53;18;Tilia;cordata;;Winterlinde;7;6;118;L;71280;352060
53;25;Thuja;occidentalis;;Lebensbaum;11;5;85;N;71187;352036
53;26;Magnolia;liliiflora;;Purpur Magnolie;6;10;1;L;71190;352041
48;1;Magnolia;;;Magnolie;12;10;106;L;71328;352787
48;2;Magnolia;;;Magnolie;11;10;61;L;71338;352777
48;3;Taxus;baccata;;Gemeine Eibe;5;5;1;N;71342;352773
649;32;Fraxinus;excelsior;;Gemeine Esche;13;4;88;L;72115;355810
649;38;Carpinus;betulus;;Hainbuche;10;2;52;L;72121;355817
81;1;Tilia;;;Linde;9;6;113;L;70914;352467
81;3;Tilia;;;Linde;9;7;125;L;70929;352471
81;19;Tilia;;;Linde;7;6;95;L;70966;352431
81;20;Tilia;cordata;;Winterlinde;8;6;95;L;70961;352429
81;22;Tilia;;;Linde;9;6;91;L;70944;352419
81;23;Tilia;;;Linde;9;6;86;L;70939;352416
59;1;Tilia;cordata;;Winterlinde;26;14;225;L;71263;352366
59;4;Chamaecyparis;;;Scheinzypresse;2;2;10;N;71260;352377
59;5;Paulownia;tomentosa;.;Blauglockenbaum;6;5;45;L;71261;352384
59;6;Crataegus;monogyna;;Eingriffliger Weiﬂdorn;3;1;10;L;71260;352388
59;8;Catalpa;bignonioides;;Trompetenbaum;7;4;1;L;71257;352407
59;9;Chamaecyparis;lawsoniana;;Scheinzypresse;2;2;1;N;71257;352415
59;10;Prunus;avium;;Vogelkirsche;2;1;10;L;71260;352416
59;12;Malus;Zierform;.;Zierapfel;4;2;14;L;71270;352418
59;14;Paulownia;tomentosa;.;Blauglockenbaum;6;2;20;L;71277;352419
59;15;Liquidambar;styraciflua;;Amerikanischer-Amberbaum;3;1;10;L;71281;352422
59;16;Abies;concolor;;Coloradotanne;8;3;30;N;71284;352423
59;18;Quercus;robur;Fastigiater;S‰ulen Eiche;8;1;26;L;71296;352427
59;22;Catalpa;bignonioides;;Trompetenbaum;15;12;243;L;71328;352434
59;24;Chamaecyparis;;;Scheinzypresse;24;8;120;N;71341;352439
59;25;Carpinus;betulus;;Hainbuche;13;4;36;L;71344;352439
59;26;Cercidiphyllum;japonicum;.;Japanischer Katsurabaum;1;1;1;L;71347;352437
59;29;Crataegus;prunifolia;;Pflaumendorn;4;3;21;L;71355;352406
59;30;Chamaecyparis;lawsoniana;;Scheinzypresse;25;8;135;N;71358;352397
59;32;Acer;campestre;;Feldahorn;25;12;257;L;71354;352379
59;34;Tilia;cordata;;Winterlinde;25;11;192;L;71314;352372
351;35;Tilia;cordata;;Winterlinde;6;5;150;L;72680;351832
634;14;Tilia;cordata;;Winterlinde;12;6;63;L;72730;355482
72;1;Corylus;colurna;;Baumhasel;14;8;105;L;71097;352534
72;3;Betula;papyrifera;;Papier Birke;13;10;1;L;71087;352533
86;2;Aesculus;hippocastanum;;Roﬂkastanie;17;13;266;L;71629;353198
86;3;Tilia;platyphyllos;;Sommerlinde;18;10;15;L;71670;353210
86;7;Tilia;platyphyllos;;Sommerlinde;19;11;18;L;71688;353232
86;8;Tilia;platyphyllos;;Sommerlinde;18;10;13;L;71695;353242
86;9;Tilia;platyphyllos;;Sommerlinde;19;10;14;L;71700;353248
357;1;Tilia;cordata;;Winterlinde;6;4;120;L;72872;351555
85;1;Quercus;cerris;.;Zerr-Eiche;10;6;5;L;70838;352513
85;3;Prunus;serrulata;Kanzan;Nelkenkirsche;6;5;5;L;70849;352526
85;4;Prunus;serrulata;Kanzan;Nelkenkirsche;7;6;6;L;70856;352528
85;9;Pinus;cembra;;Zirben Kiefer;2;2;1;N;70867;352549
85;11;Sophora;japonica;;Japanischer-Schnurbaum;9;6;1;L;70865;352561
85;12;Magnolia;;;Magnolie;10;6;1;L;70866;352575
85;15;Quercus;robur;Fastigiater;S‰ulen Eiche;10;2;1;L;70831;352565
85;16;Quercus;robur;.;Stieleiche;9;5;1;L;70810;352554
316;26;Robinia;pseudoacacia;;Robinie;12;8;75;L;71407;351827
316;28;Robinia;pseudoacacia;;Robinie;12;7;75;L;71413;351812
316;30;Robinia;pseudoacacia;;Robinie;12;7;75;L;71418;351799
490;1;Quercus;rubra;.;Roteiche;5;7;80;L;69306;351531
490;8;Quercus;rubra;.;Roteiche;8;10;110;L;69335;351499
490;22;Quercus;.;.;Eiche;6;1;20;L;69328;351523
490;23;Quercus;rubra;.;Roteiche;6;10;100;L;69327;351544
490;24;Quercus;.;.;Eiche;6;2;30;L;69320;351541
419;16;Acer;platanoides;;Spitzahorn;8;6;80;L;71173;346309
